user_id,group,adopted,reengaged,converted
1246,treatment,1,0,0
1247,control,0,0,0
1248,control,0,0,0
1249,treatment,0,0,0
1250,treatment,1,0,1
1251,treatment,0,0,0
1252,control,0,0,0
1253,control,0,1,0
1254,control,0,0,0
1255,treatment,0,1,0
1256,control,1,0,0
1257,control,0,0,0
1258,control,0,0,0
1259,control,0,0,0
1260,treatment,0,0,0
1261,control,0,0,0
1262,treatment,0,0,0
1263,control,0,0,0
1264,control,0,0,0
1265,control,0,0,0
1266,control,0,0,0
1267,control,0,0,0
1268,control,0,0,0
1269,treatment,1,0,1
1270,control,0,0,0
1271,treatment,0,0,0
1272,treatment,0,0,0
1273,treatment,0,0,0
1274,control,0,0,0
1275,control,0,0,0
1276,control,0,0,0
1277,control,0,0,0
1278,treatment,0,0,0
1279,control,0,0,0
1280,control,0,0,0
1281,treatment,0,0,0
1282,treatment,0,1,0
1283,treatment,1,0,0
1284,control,0,0,0
1285,control,0,0,0
1286,treatment,0,1,0
1287,control,0,0,0
1288,control,0,0,0
1289,control,0,0,0
1290,control,0,0,0
1291,control,0,0,0
1292,control,0,0,0
1293,treatment,0,0,0
1294,treatment,0,1,0
1295,treatment,0,0,0
1296,control,0,0,0
1297,control,0,0,0
1298,control,0,0,0
1299,treatment,0,0,0
1300,treatment,0,0,0
1301,control,0,0,0
1302,treatment,0,0,0
1303,control,0,0,0
1304,treatment,0,0,0
1305,treatment,0,0,0
1306,treatment,0,0,0
1307,treatment,1,0,0
1308,treatment,0,0,0
1309,control,0,0,0
1310,treatment,0,0,0
1311,control,0,0,0
1312,treatment,0,0,0
1313,treatment,0,0,0
1314,treatment,1,0,0
1315,control,0,0,0
1316,treatment,1,0,0
1317,treatment,0,0,0
1318,treatment,0,0,0
1319,control,0,0,0
1320,control,0,0,0
1321,control,0,0,0
1322,control,0,0,0
1323,treatment,0,0,0
1324,control,0,0,0
1325,treatment,1,0,1
1326,control,0,0,0
1327,control,0,0,0
1328,treatment,0,1,0
1329,treatment,1,0,0
1330,control,0,0,0
1331,treatment,1,0,0
1332,treatment,0,0,0
1333,control,0,0,0
1334,treatment,0,0,0
1335,treatment,0,0,0
1336,treatment,0,1,0
1337,control,0,0,0
1338,treatment,0,0,0
1339,control,0,0,0
1340,control,0,0,0
1341,control,0,0,0
1342,control,0,1,0
1343,treatment,0,0,0
1344,treatment,1,0,0
1345,treatment,0,0,0
1346,control,1,0,0
1347,control,0,0,0
1348,control,0,0,0
1349,treatment,0,0,0
1350,control,0,0,0
1351,treatment,0,0,0
1352,treatment,0,0,0
1353,control,0,0,0
1354,treatment,0,0,0
1355,control,0,0,0
1356,treatment,0,1,0
1357,treatment,0,0,0
1358,control,0,0,0
1359,control,0,1,0
1360,treatment,0,0,0
1361,treatment,1,0,0
1362,control,0,0,0
1363,treatment,1,0,0
1364,treatment,0,0,0
1365,treatment,0,0,0
1366,control,0,0,0
1367,treatment,0,0,0
1368,treatment,1,0,1
1369,control,0,1,0
1370,control,0,0,0
1371,treatment,1,0,0
1372,control,0,0,0
1373,treatment,1,0,0
1374,control,0,0,0
1375,control,0,0,0
1376,treatment,0,0,0
1377,control,0,0,0
1378,treatment,0,0,0
1379,control,0,0,0
1380,treatment,0,0,0
1381,control,0,0,0
1382,control,0,0,0
1383,treatment,0,1,0
1384,control,0,0,0
1385,treatment,0,0,0
1386,control,0,0,0
1387,treatment,0,1,0
1388,control,0,0,0
1389,treatment,1,0,0
1390,control,0,0,0
1391,control,0,0,0
1392,control,0,0,0
1393,control,0,0,0
1394,treatment,0,0,0
1395,control,0,0,0
1396,treatment,0,0,0
1397,control,0,0,0
1398,control,0,0,0
1399,treatment,0,0,0
1400,treatment,0,0,0
1401,control,0,0,0
1402,control,0,0,0
1403,control,0,1,0
1404,treatment,0,0,0
1405,treatment,1,0,1
1406,control,0,0,0
1407,treatment,0,0,0
1408,treatment,0,0,0
1409,treatment,0,1,0
1410,treatment,0,0,0
1411,control,0,0,0
1412,control,0,0,0
1413,control,0,0,0
1414,control,0,0,0
1415,treatment,0,0,0
1416,treatment,0,0,0
1417,control,0,0,0
1418,control,0,0,0
1419,control,0,0,0
1420,treatment,0,0,0
1421,control,0,0,0
1422,treatment,0,0,0
1423,control,0,0,0
1424,control,0,0,0
1425,treatment,1,0,0
1426,treatment,0,0,0
1427,control,0,0,0
1428,treatment,0,0,0
1429,treatment,0,1,0
1430,treatment,0,0,0
1431,control,0,0,0
1432,treatment,0,0,0
1433,control,1,0,0
1434,treatment,0,1,0
1435,control,0,0,0
1436,control,0,0,0
1437,control,0,0,0
1438,treatment,1,0,0
1439,control,0,0,0
1440,treatment,1,0,0
1441,treatment,0,1,0
1442,control,0,0,0
1443,treatment,0,0,0
1444,control,0,1,0
1445,treatment,0,0,0
1446,control,0,0,0
1447,treatment,1,0,0
1448,treatment,0,0,0
1449,treatment,0,0,0
1450,treatment,1,0,0
1451,control,0,0,0
1452,treatment,0,0,0
1453,treatment,0,0,0
1454,treatment,0,0,0
1455,control,1,0,0
1456,treatment,0,0,0
1457,treatment,0,0,0
1458,treatment,0,0,0
1459,control,0,0,0
1460,treatment,1,0,0
1461,control,0,0,0
1462,treatment,0,0,0
1463,control,0,0,0
1464,treatment,0,0,0
1465,treatment,0,0,0
1466,control,0,0,0
1467,treatment,0,0,0
1468,control,0,1,0
1469,treatment,0,1,0
1470,treatment,1,0,0
1471,treatment,0,0,0
1472,treatment,0,0,0
1473,treatment,1,0,0
1474,control,0,0,0
1475,control,0,0,0
1476,treatment,0,0,0
1477,treatment,0,0,0
1478,treatment,0,0,0
1479,treatment,0,0,0
1480,control,0,0,0
1481,treatment,0,0,0
1482,control,0,0,0
1483,treatment,0,0,0
1484,control,0,1,0
1485,control,0,0,0
1486,control,0,0,0
1487,control,0,1,0
1488,treatment,0,1,0
1489,control,0,0,0
1490,control,0,0,0
1491,control,0,0,0
1492,control,0,0,0
1493,control,0,1,0
1494,control,0,0,0
1495,treatment,0,0,0
1496,treatment,0,0,0
1497,treatment,0,0,0
1498,control,0,0,0
1499,control,0,0,0
1500,treatment,1,0,0
1501,treatment,0,0,0
1502,control,0,0,0
1503,control,0,0,0
1504,control,0,0,0
1505,control,0,0,0
1506,control,0,0,0
1507,treatment,1,0,0
1508,treatment,0,0,0
1509,treatment,0,0,0
1510,treatment,0,1,0
1511,treatment,0,0,0
1512,treatment,0,1,0
1513,treatment,1,0,0
1514,control,0,0,0
1515,control,0,0,0
1516,control,0,0,0
1517,treatment,0,0,0
1518,treatment,0,1,0
1519,control,0,0,0
1520,treatment,1,0,0
1521,control,0,0,0
1522,treatment,0,0,0
1523,control,0,0,0
1524,control,0,0,0
1525,control,0,0,0
1526,control,0,0,0
1527,control,0,0,0
1528,control,0,0,0
1529,treatment,0,0,0
1530,treatment,0,1,0
1531,control,1,0,0
1532,treatment,0,1,0
1533,treatment,1,0,0
1534,control,0,0,0
1535,control,0,0,0
1536,control,0,0,0
1537,control,0,0,0
1538,treatment,0,0,0
1539,control,0,1,0
1540,treatment,0,1,0
1541,treatment,1,0,0
1542,control,0,0,0
1543,treatment,1,0,0
1544,control,0,0,0
1545,treatment,0,1,0
1546,control,0,0,0
1547,treatment,0,0,0
1548,treatment,1,0,1
1549,control,0,0,0
1550,treatment,1,0,1
1551,treatment,0,0,0
1552,treatment,0,0,0
1553,treatment,1,0,1
1554,treatment,0,0,0
1555,control,0,0,0
1556,control,0,0,0
1557,treatment,1,0,0
1558,control,0,0,0
1559,treatment,0,0,0
1560,treatment,1,0,0
1561,control,0,1,0
1562,control,0,0,0
1563,treatment,1,0,1
1564,control,0,0,0
1565,treatment,1,0,0
1566,control,0,1,0
1567,treatment,0,1,0
1568,control,0,0,0
1569,treatment,0,1,0
1570,control,0,0,0
1571,treatment,0,0,0
1572,control,0,0,0
1573,treatment,0,0,0
1574,treatment,0,0,0
1575,control,0,0,0
1576,control,0,0,0
1577,control,0,0,0
1578,treatment,1,0,0
1579,treatment,0,0,0
1580,treatment,1,0,0
1581,control,0,0,0
1582,control,0,0,0
1583,treatment,1,0,0
1584,control,0,0,0
1585,treatment,0,0,0
1586,control,0,0,0
1587,treatment,0,0,0
1588,control,0,0,0
1589,control,0,0,0
1590,treatment,0,1,0
1591,treatment,0,1,0
1592,treatment,1,0,1
1593,control,0,0,0
1594,control,0,0,0
1595,treatment,1,0,0
1596,treatment,1,0,0
1597,control,0,0,0
1598,control,0,1,0
1599,control,0,0,0
1600,treatment,0,0,0
1601,control,0,0,0
1602,control,0,0,0
1603,control,0,0,0
1604,control,0,0,0
1605,control,0,0,0
1606,treatment,1,0,0
1607,control,0,0,0
1608,treatment,0,0,0
1609,control,0,0,0
1610,treatment,0,0,0
1611,treatment,1,0,0
1612,treatment,0,0,0
1613,treatment,0,0,0
1614,control,1,0,0
1615,control,0,0,0
1616,treatment,1,0,0
1617,treatment,0,0,0
1618,treatment,0,0,0
1619,treatment,1,0,0
1620,treatment,0,0,0
1621,control,0,0,0
1622,control,0,0,0
1623,treatment,0,0,0
1624,treatment,0,0,0
1625,control,0,0,0
1626,treatment,0,0,0
1627,control,0,0,0
1628,treatment,0,0,0
1629,control,0,0,0
1630,control,0,1,0
1631,treatment,1,0,0
1632,control,0,0,0
1633,treatment,0,0,0
1634,treatment,1,0,0
1635,treatment,0,0,0
1636,control,0,0,0
1637,control,0,0,0
1638,control,0,0,0
1639,treatment,0,1,0
1640,treatment,0,0,0
1641,treatment,1,0,1
1642,treatment,1,0,0
1643,treatment,0,0,0
1644,treatment,0,0,0
1645,control,0,0,0
1646,treatment,0,0,0
1647,control,0,0,0
1648,treatment,0,1,0
1649,treatment,0,1,0
1650,treatment,1,0,0
1651,control,0,0,0
1652,control,0,0,0
1653,control,0,0,0
1654,control,0,0,0
1655,control,0,0,0
1656,treatment,0,0,0
1657,treatment,1,0,0
1658,control,1,0,0
1659,control,0,0,0
1660,control,0,0,0
1661,treatment,1,0,0
1662,treatment,1,0,0
1663,treatment,0,0,0
1664,control,0,0,0
1665,treatment,1,0,0
1666,treatment,0,1,0
1667,control,0,0,0
1668,treatment,1,0,0
1669,control,0,0,0
1670,treatment,0,1,0
1671,control,0,0,0
1672,treatment,0,1,0
1673,treatment,0,0,0
1674,treatment,1,0,0
1675,treatment,0,0,0
1676,control,0,0,0
1677,control,0,0,0
1678,control,0,0,0
1679,control,0,0,0
1680,treatment,0,1,0
1681,control,0,0,0
1682,treatment,0,0,0
1683,treatment,0,0,0
1684,treatment,0,0,0
1685,control,0,0,0
1686,treatment,0,0,0
1687,treatment,0,0,0
1688,control,0,0,0
1689,treatment,0,0,0
1690,treatment,0,0,0
1691,control,0,0,0
1692,treatment,0,0,0
1693,control,0,1,0
1694,control,0,0,0
1695,control,0,0,0
1696,control,0,0,0
1697,control,0,0,0
1698,control,0,0,0
1699,treatment,1,0,0
1700,treatment,0,0,0
1701,treatment,0,1,0
1702,control,0,0,0
1703,control,0,0,0
1704,treatment,0,0,0
1705,control,0,0,0
1706,control,0,0,0
1707,treatment,1,0,0
1708,control,1,0,0
1709,treatment,0,0,0
1710,treatment,0,0,0
1711,control,0,0,0
1712,control,0,0,0
1713,treatment,0,0,0
1714,control,0,0,0
1715,control,0,0,0
1716,treatment,0,1,0
1717,control,0,0,0
1718,treatment,0,0,0
1719,treatment,0,1,0
1720,control,0,0,0
1721,control,0,0,0
1722,control,0,0,0
1723,control,0,0,0
1724,control,0,0,0
1725,treatment,0,0,0
1726,control,0,0,0
1727,treatment,0,0,0
1728,treatment,0,0,0
1729,treatment,0,0,0
1730,treatment,0,0,0
1731,control,0,0,0
1732,treatment,0,0,0
1733,treatment,0,0,0
1734,control,0,0,0
1735,control,0,0,0
1736,treatment,0,0,0
1737,control,0,0,0
1738,control,0,0,0
1739,control,0,1,0
1740,control,0,0,0
1741,treatment,0,0,0
1742,treatment,0,0,0
1743,treatment,0,0,0
1744,control,1,0,0
1745,control,0,0,0
1746,control,0,0,0
1747,control,0,0,0
1748,control,0,0,0
1749,treatment,0,0,0
1750,control,0,0,0
1751,treatment,0,1,0
1752,control,0,1,0
1753,control,0,0,0
1754,control,0,0,0
1755,treatment,0,0,0
1756,treatment,0,0,0
1757,treatment,1,0,0
1758,control,0,0,0
1759,control,0,0,0
1760,treatment,0,0,0
1761,control,0,1,0
1762,treatment,0,0,0
1763,control,0,0,0
1764,control,0,0,0
1765,control,0,1,0
1766,control,0,0,0
1767,treatment,0,1,0
1768,control,0,0,0
1769,control,0,0,0
1770,control,0,0,0
1771,control,0,0,0
1772,treatment,0,1,0
1773,treatment,0,0,0
1774,treatment,0,1,0
1775,treatment,1,0,0
1776,control,0,0,0
1777,treatment,0,0,0
1778,control,0,0,0
1779,control,0,0,0
1780,treatment,0,1,0
1781,control,0,0,0
1782,treatment,0,0,0
1783,control,0,0,0
1784,treatment,0,0,0
1785,treatment,0,0,0
1786,treatment,1,0,0
1787,treatment,1,0,0
1788,treatment,0,0,0
1789,control,0,0,0
1790,treatment,0,1,0
1791,control,0,0,0
1792,treatment,0,1,0
1793,treatment,1,0,0
1794,treatment,0,0,0
1795,control,0,0,0
1796,control,0,0,0
1797,treatment,0,0,0
1798,control,0,0,0
1799,control,0,0,0
1800,control,0,0,0
1801,treatment,0,0,0
1802,treatment,0,0,0
1803,control,0,0,0
1804,control,1,0,0
1805,control,1,0,0
1806,treatment,0,0,0
1807,treatment,0,1,0
1808,control,0,0,0
1809,control,0,0,0
1810,control,0,0,0
1811,treatment,1,0,0
1812,treatment,1,0,0
1813,control,0,0,0
1814,control,0,0,0
1815,control,0,0,0
1816,treatment,0,0,0
1817,control,0,0,0
1818,treatment,0,1,0
1819,treatment,1,0,0
1820,control,0,0,0
1821,control,0,0,0
1822,control,0,0,0
1823,treatment,0,0,0
1824,treatment,1,0,0
1825,treatment,1,0,0
1826,treatment,0,1,0
1827,control,0,0,0
1828,treatment,1,0,1
1829,treatment,0,0,0
1830,control,0,0,0
1831,treatment,0,0,0
1832,treatment,1,0,0
1833,treatment,1,0,0
1834,treatment,1,0,0
1835,treatment,0,0,0
1836,treatment,0,0,0
1837,control,0,0,0
1838,control,0,0,0
1839,treatment,0,0,0
1840,control,0,0,0
1841,control,0,0,0
1842,control,0,0,0
1843,control,0,0,0
1844,treatment,0,0,0
1845,treatment,1,0,0
1846,control,0,0,0
1847,control,0,0,0
1848,control,0,0,0
1849,treatment,0,0,0
1850,treatment,1,0,0
1851,control,0,0,0
1852,treatment,1,0,0
1853,treatment,1,0,0
1854,treatment,1,0,0
1855,treatment,0,0,0
1856,control,0,0,0
1857,treatment,0,1,0
1858,control,0,0,0
1859,treatment,1,0,1
1860,treatment,1,0,0
1861,treatment,1,0,0
1862,treatment,0,0,0
1863,control,0,0,0
1864,treatment,1,0,0
1865,treatment,1,0,0
1866,treatment,0,0,0
1867,control,0,1,0
1868,control,0,0,0
1869,control,0,0,0
1870,treatment,0,0,0
1871,treatment,1,0,0
1872,control,0,0,0
1873,treatment,0,0,0
1874,treatment,0,1,0
1875,treatment,1,0,0
1876,treatment,1,0,0
1877,treatment,1,0,0
1878,treatment,0,0,0
1879,control,0,0,0
1880,treatment,1,0,0
1881,treatment,0,0,0
1882,treatment,0,0,0
1883,treatment,0,0,0
1884,treatment,0,0,0
1885,control,0,0,0
1886,control,0,0,0
1887,control,0,0,0
1888,control,0,0,0
1889,treatment,0,0,0
1890,treatment,0,0,0
1891,control,0,0,0
1892,control,0,0,0
1893,treatment,0,1,0
1894,control,0,0,0
1895,treatment,0,1,0
1896,treatment,0,1,0
1897,treatment,0,0,0
1898,control,0,1,0
1899,control,0,0,0
1900,treatment,0,0,0
1901,treatment,0,0,0
1902,control,1,0,1
1903,treatment,0,0,0
1904,control,0,0,0
1905,treatment,0,0,0
1906,control,0,0,0
1907,treatment,1,0,0
1908,control,0,0,0
1909,control,0,0,0
1910,control,0,0,0
1911,control,0,0,0
1912,treatment,0,0,0
1913,treatment,0,1,0
1914,control,0,0,0
1915,control,0,0,0
1916,treatment,1,0,0
1917,treatment,1,0,0
1918,treatment,1,0,0
1919,control,0,0,0
1920,control,0,0,0
1921,treatment,1,0,0
1922,control,0,0,0
1923,treatment,0,0,0
1924,control,1,0,0
1925,treatment,0,0,0
1926,control,0,0,0
1927,treatment,0,1,0
1928,control,0,0,0
1929,treatment,0,0,0
1930,control,0,0,0
1931,treatment,0,1,0
1932,treatment,0,1,0
1933,treatment,0,0,0
1934,treatment,0,1,0
1935,treatment,0,1,0
1936,treatment,0,0,0
1937,control,0,0,0
1938,treatment,0,0,0
1939,control,0,0,0
1940,control,0,0,0
1941,control,0,0,0
1942,control,0,0,0
1943,treatment,0,1,0
1944,treatment,1,0,0
1945,treatment,1,0,1
1946,treatment,1,0,0
1947,control,0,0,0
1948,control,0,1,0
1949,control,0,0,0
1950,control,0,0,0
1951,control,1,0,0
1952,control,0,0,0
1953,treatment,0,0,0
1954,treatment,0,1,0
1955,treatment,1,0,0
1956,treatment,1,0,0
1957,treatment,0,1,0
1958,control,1,0,0
1959,treatment,0,0,0
1960,treatment,1,0,0
1961,control,1,0,0
1962,control,0,1,0
1963,treatment,0,0,0
1964,control,0,0,0
1965,treatment,0,0,0
1966,treatment,0,0,0
1967,control,0,0,0
1968,control,0,0,0
1969,control,0,0,0
1970,control,0,0,0
1971,control,0,0,0
1972,treatment,0,1,0
1973,control,0,0,0
1974,treatment,0,0,0
1975,control,0,0,0
1976,treatment,1,0,1
1977,control,0,0,0
1978,control,0,0,0
1979,treatment,0,0,0
1980,treatment,0,1,0
1981,control,0,1,0
1982,treatment,0,0,0
1983,control,0,0,0
1984,control,0,0,0
1985,control,0,0,0
1986,control,0,0,0
1987,treatment,0,0,0
1988,control,0,0,0
1989,control,0,0,0
1990,treatment,1,0,0
1991,treatment,0,1,0
1992,control,0,0,0
1993,treatment,1,0,0
1994,control,0,0,0
1995,treatment,1,0,1
1996,treatment,0,0,0
1997,treatment,1,0,0
1998,control,0,0,0
1999,control,0,0,0
2000,control,0,0,0
2001,control,0,0,0
2002,control,0,0,0
2003,treatment,0,0,0
2004,control,0,0,0
2005,control,0,0,0
2006,treatment,1,0,0
2007,control,0,1,0
2008,treatment,1,0,0
2009,control,0,0,0
2010,control,1,0,0
2011,control,1,0,0
2012,control,0,0,0
2013,treatment,1,0,1
2014,control,0,1,0
2015,treatment,0,0,0
2016,control,0,0,0
2017,control,0,0,0
2018,treatment,1,0,0
2019,control,0,0,0
2020,treatment,0,1,0
2021,treatment,0,0,0
2022,treatment,0,1,0
2023,treatment,1,0,1
2024,control,1,0,0
2025,control,0,0,0
2026,control,0,0,0
2027,treatment,0,0,0
2028,treatment,0,1,0
2029,control,0,0,0
2030,treatment,0,0,0
2031,control,0,0,0
2032,treatment,0,0,0
2033,control,0,0,0
2034,treatment,0,0,0
2035,treatment,1,0,0
2036,control,0,0,0
2037,control,0,0,0
2038,control,0,0,0
2039,control,0,0,0
2040,control,0,0,0
2041,treatment,0,0,0
2042,treatment,0,0,0
2043,treatment,1,0,0
2044,control,0,0,0
2045,treatment,0,0,0
2046,treatment,0,0,0
2047,control,0,0,0
2048,treatment,1,0,0
2049,treatment,1,0,0
2050,control,0,0,0
2051,control,0,0,0
2052,control,0,0,0
2053,control,0,0,0
2054,treatment,1,0,0
2055,treatment,0,0,0
2056,treatment,0,0,0
2057,control,0,0,0
2058,control,0,0,0
2059,treatment,0,1,0
2060,treatment,0,0,0
2061,control,1,0,0
2062,treatment,1,0,1
2063,treatment,0,0,0
2064,control,0,0,0
2065,control,0,1,0
2066,treatment,0,0,0
2067,control,0,1,0
2068,control,1,0,0
2069,control,0,0,0
2070,control,0,0,0
2071,treatment,0,0,0
2072,treatment,0,0,0
2073,control,0,0,0
2074,treatment,1,0,0
2075,treatment,0,0,0
2076,treatment,1,0,0
2077,control,0,0,0
2078,control,0,0,0
2079,treatment,0,0,0
2080,treatment,1,0,0
2081,control,0,0,0
2082,control,0,0,0
2083,control,0,1,0
2084,treatment,0,0,0
2085,treatment,0,0,0
2086,control,0,0,0
2087,control,0,0,0
2088,treatment,0,0,0
2089,treatment,0,0,0
2090,control,0,0,0
2091,treatment,0,0,0
2092,treatment,0,0,0
2093,control,0,0,0
2094,treatment,1,0,0
2095,control,0,0,0
2096,treatment,0,0,0
2097,treatment,0,0,0
2098,treatment,1,0,0
2099,treatment,0,0,0
2100,control,0,1,0
2101,treatment,0,0,0
2102,treatment,0,0,0
2103,control,1,0,1
2104,treatment,1,0,0
2105,treatment,0,0,0
2106,control,0,0,0
2107,treatment,1,0,0
2108,treatment,0,1,0
2109,control,0,1,0
2110,treatment,0,0,0
2111,control,0,0,0
2112,control,0,0,0
2113,control,0,0,0
2114,treatment,1,0,1
2115,treatment,1,0,1
2116,control,0,1,0
2117,control,0,0,0
2118,treatment,1,0,1
2119,control,0,0,0
2120,treatment,1,0,0
2121,treatment,0,0,0
2122,treatment,0,0,0
2123,treatment,0,1,0
2124,control,1,0,0
2125,treatment,0,0,0
2126,treatment,1,0,0
2127,treatment,0,0,0
2128,control,1,0,0
2129,treatment,0,0,0
2130,control,0,0,0
2131,control,0,0,0
2132,control,0,1,0
2133,treatment,0,1,0
2134,treatment,0,0,0
2135,treatment,0,0,0
2136,treatment,0,0,0
2137,control,0,0,0
2138,treatment,0,0,0
2139,control,0,0,0
2140,treatment,1,0,1
2141,treatment,0,0,0
2142,treatment,1,0,0
2143,treatment,0,0,0
2144,control,0,0,0
2145,control,0,0,0
2146,treatment,0,1,0
2147,control,0,0,0
2148,control,0,0,0
2149,control,0,1,0
2150,treatment,0,0,0
2151,control,0,0,0
2152,control,0,0,0
2153,treatment,0,0,0
2154,treatment,0,0,0
2155,control,0,0,0
2156,control,0,0,0
2157,control,0,0,0
2158,control,0,0,0
2159,control,0,0,0
2160,treatment,0,0,0
2161,treatment,0,0,0
2162,treatment,0,0,0
2163,control,0,0,0
2164,treatment,0,0,0
2165,control,0,0,0
2166,treatment,0,0,0
2167,treatment,1,0,0
2168,control,0,0,0
2169,treatment,0,0,0
2170,control,0,0,0
2171,treatment,0,1,0
2172,control,0,1,0
2173,control,0,0,0
2174,treatment,1,0,0
2175,control,0,0,0
2176,treatment,0,0,0
2177,control,0,0,0
2178,treatment,0,0,0
2179,treatment,0,0,0
2180,treatment,0,0,0
2181,control,0,0,0
2182,control,0,0,0
2183,control,0,0,0
2184,control,0,0,0
2185,treatment,0,0,0
2186,treatment,0,0,0
2187,treatment,0,1,0
2188,treatment,0,0,0
2189,treatment,0,1,0
2190,treatment,0,0,0
2191,control,0,0,0
2192,treatment,0,0,0
2193,treatment,1,0,0
2194,treatment,0,0,0
2195,control,0,0,0
2196,control,0,0,0
2197,control,0,0,0
2198,treatment,0,0,0
2199,treatment,0,0,0
2200,control,0,0,0
2201,treatment,0,0,0
2202,control,0,0,0
2203,control,0,0,0
2204,control,0,0,0
2205,treatment,0,0,0
2206,treatment,0,0,0
2207,control,0,0,0
2208,treatment,0,0,0
2209,control,0,0,0
2210,treatment,0,1,0
2211,treatment,0,0,0
2212,treatment,0,0,0
2213,control,1,0,0
2214,treatment,1,0,0
2215,treatment,0,0,0
2216,control,0,0,0
2217,treatment,0,0,0
2218,control,0,0,0
2219,treatment,0,0,0
2220,control,0,1,0
2221,treatment,0,0,0
2222,treatment,0,1,0
2223,control,0,0,0
2224,control,0,0,0
2225,control,0,0,0
2226,control,0,0,0
2227,control,0,0,0
2228,treatment,0,0,0
2229,control,0,0,0
2230,control,0,0,0
2231,treatment,0,0,0
2232,control,1,0,1
2233,treatment,0,0,0
2234,treatment,0,0,0
2235,treatment,0,0,0
2236,treatment,1,0,0
2237,treatment,1,0,0
2238,control,0,1,0
2239,control,0,0,0
2240,control,1,0,0
2241,treatment,0,0,0
2242,control,0,0,0
2243,treatment,1,0,0
2244,treatment,1,0,0
2245,treatment,0,1,0
2246,treatment,0,0,0
2247,control,0,0,0
2248,treatment,0,0,0
2249,treatment,0,0,0
2250,control,1,0,1
2251,control,0,0,0
2252,treatment,1,0,0
2253,treatment,1,0,0
2254,treatment,0,1,0
2255,treatment,1,0,0
2256,treatment,0,0,0
2257,treatment,0,1,0
2258,control,0,0,0
2259,control,0,1,0
2260,control,0,0,0
2261,treatment,1,0,0
2262,treatment,0,0,0
2263,treatment,1,0,0
2264,control,0,0,0
2265,treatment,1,0,0
2266,treatment,0,0,0
2267,treatment,0,0,0
2268,treatment,0,0,0
2269,control,0,0,0
2270,treatment,0,0,0
2271,control,0,0,0
2272,control,0,0,0
2273,control,0,0,0
2274,treatment,0,0,0
2275,treatment,0,0,0
2276,treatment,0,0,0
2277,treatment,0,0,0
2278,treatment,0,0,0
2279,treatment,0,0,0
2280,control,0,0,0
2281,control,0,0,0
2282,control,1,0,0
2283,control,0,0,0
2284,control,0,0,0
2285,control,0,0,0
2286,control,0,0,0
2287,treatment,1,0,0
2288,control,0,0,0
2289,control,0,1,0
2290,control,0,0,0
2291,treatment,0,0,0
2292,control,0,0,0
2293,control,1,0,0
2294,treatment,0,1,0
2295,control,0,0,0
2296,control,0,0,0
2297,control,0,0,0
2298,control,0,0,0
2299,control,0,0,0
2300,control,0,0,0
2301,treatment,1,0,0
2302,treatment,0,0,0
